"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
32,36,0.344827586206897,0.517241379310345,16,24
32,37,0.275862068965517,0.413793103448276,12,18
32,38,0.103448275862069,0.241379310344828,4,10
32,39,0.0344827586206897,0.448275862068966,1,21
32,40,0,0.551724137931034,0,32
32,41,0.0689655172413793,0.413793103448276,3,19
32,42,0.103448275862069,0.344827586206897,4,21
32,43,0.379310344827586,0.551724137931034,19,28
32,44,0.172413793103448,0.517241379310345,8,28
32,45,0,0.172413793103448,0,6
32,46,0.0689655172413793,0.482758620689655,2,24
32,47,0.275862068965517,0.448275862068966,14,25
32,48,0.206896551724138,0.448275862068966,11,21
32,49,0.0689655172413793,0.379310344827586,2,15
32,50,0.172413793103448,0.379310344827586,7,20
32,51,0.344827586206897,0.379310344827586,20,22
32,52,0.137931034482759,0.517241379310345,7,27
32,53,0.0344827586206897,0.275862068965517,1,11
32,54,0.137931034482759,0.379310344827586,5,16
32,55,0.241379310344828,0.482758620689655,13,22
32,56,0.103448275862069,0.379310344827586,4,17
32,57,0.172413793103448,0.448275862068966,8,23
32,58,0.206896551724138,0.482758620689655,10,22
32,59,0.172413793103448,0.413793103448276,6,23
32,60,0.137931034482759,0.344827586206897,7,15
32,61,0.0689655172413793,0.482758620689655,2,22
32,62,0.137931034482759,0.344827586206897,5,19
32,63,0.103448275862069,0.413793103448276,3,19
32,64,0,0.275862068965517,0,11
32,65,0.0344827586206897,0.448275862068966,1,24
32,66,0.0344827586206897,0.275862068965517,1,12
32,67,0,0.379310344827586,0,18
32,68,0.103448275862069,0.379310344827586,3,16
32,69,0.172413793103448,0.586206896551724,8,67
32,70,0.103448275862069,0.413793103448276,3,20
32,71,0.0344827586206897,0.413793103448276,1,20
32,72,0.0689655172413793,0.379310344827586,2,13
32,73,0,0.344827586206897,0,14
32,74,0.0344827586206897,0.310344827586207,1,15
32,75,0.0344827586206897,0.413793103448276,1,21
32,76,0.275862068965517,0.413793103448276,14,24
32,77,0.0344827586206897,0.310344827586207,1,12
32,78,0.0344827586206897,0.379310344827586,1,13
32,79,0.103448275862069,0.413793103448276,4,19
32,80,0.206896551724138,0.310344827586207,11,16
32,81,0.137931034482759,0.310344827586207,5,13
32,82,0.103448275862069,0.482758620689655,4,26
32,83,0.103448275862069,0.241379310344828,5,12
32,84,0.137931034482759,0.413793103448276,6,21
32,85,0.0689655172413793,0.517241379310345,2,25
32,86,0.103448275862069,0.448275862068966,5,20
32,87,0,0.482758620689655,0,27
32,88,0.344827586206897,0.586206896551724,16,64
32,89,0.0689655172413793,0.344827586206897,2,16
32,90,0.275862068965517,0.448275862068966,18,27
32,91,0.0344827586206897,0.241379310344828,1,10
32,92,0.310344827586207,0.448275862068966,13,20
32,93,0.137931034482759,0.413793103448276,7,53
32,94,0.0689655172413793,0.413793103448276,2,20
32,95,0.0344827586206897,0.241379310344828,1,10
32,96,0.310344827586207,0.413793103448276,15,19
32,97,0.0344827586206897,0.344827586206897,1,15
32,98,0.137931034482759,0.379310344827586,6,16
32,99,0.172413793103448,0.379310344827586,8,21
32,100,0.0689655172413793,0.344827586206897,2,13
64,1,0.229508196721311,0.344262295081967,28,37
64,2,0.245901639344262,0.459016393442623,23,45
64,3,0.295081967213115,0.491803278688525,38,82
64,4,0.311475409836066,0.540983606557377,34,103
64,5,0.278688524590164,0.409836065573771,32,45
64,6,0.0163934426229508,0.311475409836066,1,26
64,7,0.19672131147541,0.409836065573771,18,38
64,8,0.229508196721311,0.426229508196721,25,83
64,9,0.180327868852459,0.360655737704918,18,41
64,10,0.131147540983607,0.459016393442623,13,76
64,11,0.0491803278688525,0.360655737704918,3,30
64,12,0.245901639344262,0.475409836065574,25,103
64,13,0.0983606557377049,0.442622950819672,8,45
64,14,0.245901639344262,0.491803278688525,26,54
64,15,0.19672131147541,0.426229508196721,19,43
64,16,0.213114754098361,0.426229508196721,25,66
64,17,0.0655737704918033,0.426229508196721,4,39
64,18,0.229508196721311,0.524590163934426,27,106
64,19,0.114754098360656,0.262295081967213,9,24
64,20,0.114754098360656,0.360655737704918,7,34
64,21,0.229508196721311,0.39344262295082,56,72
64,22,0.0655737704918033,0.39344262295082,4,36
64,23,0.0491803278688525,0.377049180327869,3,37
64,24,0.19672131147541,0.377049180327869,21,40
64,25,0.278688524590164,0.459016393442623,71,123
64,26,0.245901639344262,0.475409836065574,25,81
64,27,0.0655737704918033,0.39344262295082,6,39
64,28,0.0491803278688525,0.39344262295082,3,37
64,29,0.0983606557377049,0.327868852459016,8,28
64,30,0.0983606557377049,0.409836065573771,8,44
64,31,0.0491803278688525,0.377049180327869,3,72
64,32,0.0163934426229508,0.377049180327869,1,33
64,33,0.0491803278688525,0.409836065573771,5,39
64,34,0.0819672131147541,0.295081967213115,7,29
64,35,0.311475409836066,0.442622950819672,33,45
64,36,0.114754098360656,0.360655737704918,10,41
64,37,0.114754098360656,0.409836065573771,8,67
64,38,0.295081967213115,0.442622950819672,33,50
64,39,0.131147540983607,0.327868852459016,11,33
64,40,0.19672131147541,0.409836065573771,22,123
64,41,0.19672131147541,0.426229508196721,24,45
64,42,0.213114754098361,0.442622950819672,23,49
64,43,0.0983606557377049,0.278688524590164,9,25
64,44,0.163934426229508,0.459016393442623,15,42
64,45,0.0327868852459016,0.508196721311475,2,53
64,46,0.0655737704918033,0.344262295081967,5,34
64,47,0.0819672131147541,0.278688524590164,6,23
64,48,0.311475409836066,0.540983606557377,32,84
64,49,0.0983606557377049,0.475409836065574,9,75
64,50,0.229508196721311,0.508196721311475,28,54
64,51,0.0163934426229508,0.39344262295082,1,37
64,52,0.131147540983607,0.245901639344262,12,23
64,53,0.19672131147541,0.39344262295082,20,71
64,54,0.180327868852459,0.311475409836066,17,30
64,55,0.229508196721311,0.426229508196721,53,78
64,56,0.163934426229508,0.426229508196721,11,42
64,57,0.147540983606557,0.426229508196721,15,49
64,58,0.163934426229508,0.360655737704918,15,38
64,59,0.0163934426229508,0.327868852459016,1,31
64,60,0.0491803278688525,0.426229508196721,4,76
64,61,0.19672131147541,0.508196721311475,25,80
64,62,0.0655737704918033,0.409836065573771,5,38
64,63,0.0491803278688525,0.360655737704918,5,35
64,64,0.131147540983607,0.311475409836066,10,31
64,65,0.0491803278688525,0.327868852459016,3,31
64,66,0.229508196721311,0.344262295081967,26,37
64,67,0.147540983606557,0.360655737704918,16,66
64,68,0.0983606557377049,0.295081967213115,9,27
64,69,0.180327868852459,0.540983606557377,15,120
64,70,0.180327868852459,0.426229508196721,18,45
64,71,0.131147540983607,0.39344262295082,13,80
64,72,0.147540983606557,0.459016393442623,13,49
64,73,0.0655737704918033,0.327868852459016,4,29
64,74,0.0983606557377049,0.377049180327869,9,33
64,75,0.295081967213115,0.459016393442623,30,47
64,76,0.163934426229508,0.491803278688525,22,93
64,77,0.114754098360656,0.442622950819672,8,45
64,78,0.0327868852459016,0.377049180327869,2,67
64,79,0.0655737704918033,0.39344262295082,4,36
64,80,0.163934426229508,0.39344262295082,13,34
64,81,0.213114754098361,0.426229508196721,26,52
64,82,0.114754098360656,0.360655737704918,10,35
64,83,0.147540983606557,0.475409836065574,12,50
64,84,0.0655737704918033,0.409836065573771,5,44
64,85,0.262295081967213,0.409836065573771,25,71
64,86,0.0819672131147541,0.409836065573771,5,38
64,87,0.131147540983607,0.426229508196721,13,40
64,88,0.180327868852459,0.508196721311475,18,81
64,89,0.147540983606557,0.344262295081967,13,70
64,90,0.0491803278688525,0.360655737704918,4,36
64,91,0.114754098360656,0.39344262295082,9,38
64,92,0.213114754098361,0.475409836065574,23,51
64,93,0.180327868852459,0.442622950819672,19,47
64,94,0.19672131147541,0.39344262295082,21,39
64,95,0.0327868852459016,0.262295081967213,2,27
64,96,0.147540983606557,0.344262295081967,13,37
64,97,0.0327868852459016,0.344262295081967,2,30
64,98,0.163934426229508,0.327868852459016,15,34
64,99,0.147540983606557,0.442622950819672,12,47
64,100,0.131147540983607,0.360655737704918,11,31
128,1,0.12,0.392,20,102
128,2,0.176,0.472,69,163
128,3,0.088,0.4,16,84
128,4,0.184,0.416,45,147
128,5,0.24,0.536,53,208
128,6,0.08,0.376,14,77
128,7,0.112,0.328,23,70
128,8,0.272,0.472,99,170
128,9,0.112,0.368,24,126
128,10,0.152,0.4,27,125
128,11,0.144,0.432,60,127
128,12,0.072,0.456,12,125
128,13,0.16,0.44,30,132
128,14,0.104,0.44,17,129
128,15,0.12,0.344,23,72
128,16,0.136,0.392,24,80
128,17,0.128,0.36,26,69
128,18,0.184,0.44,44,153
128,19,0.136,0.336,28,73
128,20,0.24,0.432,54,125
128,21,0.12,0.408,22,139
128,22,0.112,0.368,19,76
128,23,0.112,0.384,22,191
128,24,0.128,0.432,25,94
128,25,0.152,0.408,30,82
128,26,0.216,0.36,45,97
128,27,0.128,0.376,25,138
128,28,0.176,0.384,35,114
128,29,0.104,0.328,20,62
128,30,0.096,0.464,18,98
128,31,0.248,0.424,86,130
128,32,0.112,0.424,22,122
128,33,0.2,0.352,45,77
128,34,0.2,0.4,82,150
128,35,0.184,0.488,43,179
128,36,0.2,0.48,74,167
128,37,0.072,0.408,11,137
128,38,0.12,0.32,26,107
128,39,0.056,0.44,7,201
128,40,0.184,0.4,38,116
128,41,0.16,0.376,34,103
128,42,0.2,0.44,71,157
128,43,0.08,0.384,13,146
128,44,0.168,0.376,35,74
128,45,0.128,0.36,28,72
128,46,0.192,0.432,42,167
128,47,0.184,0.416,105,159
128,48,0.128,0.384,27,107
128,49,0.08,0.368,13,79
128,50,0.112,0.352,22,75
128,51,0.184,0.344,78,110
128,52,0.184,0.392,71,113
128,53,0.144,0.376,33,139
128,54,0.176,0.392,63,117
128,55,0.144,0.376,33,85
128,56,0.12,0.4,26,111
128,57,0.104,0.384,22,81
128,58,0.224,0.408,54,151
128,59,0.208,0.384,75,116
128,60,0.032,0.344,4,70
128,61,0.184,0.464,42,140
128,62,0.056,0.376,7,148
128,63,0.168,0.416,36,145
128,64,0.088,0.4,18,120
128,65,0.12,0.416,22,121
128,66,0.112,0.408,20,80
128,67,0.208,0.448,81,130
128,68,0.072,0.36,9,71
128,69,0.104,0.448,19,98
128,70,0.184,0.392,39,91
128,71,0.224,0.4,78,146
128,72,0.128,0.36,29,102
128,73,0.216,0.424,105,151
128,74,0.088,0.376,15,73
128,75,0.112,0.4,20,87
128,76,0.232,0.44,123,174
128,77,0.2,0.392,123,182
128,78,0.144,0.384,22,107
128,79,0.136,0.432,28,123
128,80,0.216,0.432,77,172
128,81,0.192,0.416,44,124
128,82,0.104,0.456,18,170
128,83,0.112,0.408,18,89
128,84,0.224,0.456,85,164
128,85,0.16,0.456,34,169
128,86,0.248,0.504,87,218
128,87,0.208,0.44,44,132
128,88,0.208,0.456,44,148
128,89,0.128,0.368,22,119
128,90,0.136,0.36,24,117
128,91,0.128,0.368,23,79
128,92,0.248,0.504,110,173
128,93,0.136,0.448,25,95
128,94,0.16,0.44,64,163
128,95,0.08,0.376,15,83
128,96,0.208,0.376,75,108
128,97,0.168,0.44,38,98
128,98,0.352,0.504,145,231
128,99,0.184,0.392,41,170
128,100,0.096,0.416,18,111
256,1,0.118577075098814,0.438735177865613,91,292
256,2,0.233201581027668,0.470355731225296,223,474
256,3,0.118577075098814,0.403162055335968,46,200
256,4,0.142292490118577,0.434782608695652,97,274
256,5,0.0948616600790514,0.399209486166008,36,248
256,6,0.118577075098814,0.387351778656126,49,157
256,7,0.130434782608696,0.434782608695652,49,219
256,8,0.154150197628458,0.395256916996047,58,200
256,9,0.1699604743083,0.399209486166008,103,285
256,10,0.193675889328063,0.430830039525692,148,297
256,11,0.130434782608696,0.422924901185771,122,293
256,12,0.173913043478261,0.454545454545455,103,287
256,13,0.126482213438735,0.434782608695652,99,319
256,14,0.110671936758893,0.438735177865613,47,325
256,15,0.158102766798419,0.391304347826087,129,224
256,16,0.189723320158103,0.395256916996047,154,269
256,17,0.130434782608696,0.399209486166008,55,208
256,18,0.177865612648221,0.422924901185771,169,312
256,19,0.213438735177866,0.379446640316206,132,261
256,20,0.118577075098814,0.371541501976285,51,255
256,21,0.142292490118577,0.399209486166008,52,265
256,22,0.102766798418972,0.41501976284585,40,171
256,23,0.16600790513834,0.395256916996047,74,244
256,24,0.241106719367589,0.446640316205534,219,309
256,25,0.185770750988142,0.434782608695652,74,265
256,26,0.150197628458498,0.387351778656126,61,217
256,27,0.118577075098814,0.371541501976285,44,148
256,28,0.150197628458498,0.351778656126482,57,145
256,29,0.16600790513834,0.399209486166008,99,247
256,30,0.075098814229249,0.395256916996047,29,252
256,31,0.209486166007905,0.407114624505929,196,281
256,32,0.185770750988142,0.422924901185771,79,216
256,33,0.142292490118577,0.411067193675889,82,236
256,34,0.114624505928854,0.422924901185771,43,199
256,35,0.201581027667984,0.450592885375494,155,325
256,36,0.154150197628458,0.411067193675889,95,246
256,37,0.138339920948617,0.422924901185771,103,283
256,38,0.0948616600790514,0.403162055335968,36,268
256,39,0.0988142292490119,0.41501976284585,33,243
256,40,0.1699604743083,0.407114624505929,68,173
256,41,0.209486166007905,0.438735177865613,138,236
256,42,0.126482213438735,0.434782608695652,47,303
256,43,0.217391304347826,0.391304347826087,121,248
256,44,0.193675889328063,0.474308300395257,125,262
256,45,0.205533596837945,0.41897233201581,132,236
256,46,0.162055335968379,0.367588932806324,60,143
256,47,0.134387351778656,0.391304347826087,123,239
256,48,0.177865612648221,0.387351778656126,68,226
256,49,0.114624505928854,0.395256916996047,39,171
256,50,0.106719367588933,0.395256916996047,38,224
256,51,0.106719367588933,0.387351778656126,85,215
256,52,0.146245059288538,0.407114624505929,57,239
256,53,0.114624505928854,0.430830039525692,47,239
256,54,0.134387351778656,0.399209486166008,56,243
256,55,0.130434782608696,0.391304347826087,52,198
256,56,0.276679841897233,0.450592885375494,218,349
256,57,0.201581027667984,0.446640316205534,124,381
256,58,0.225296442687747,0.422924901185771,157,332
256,59,0.114624505928854,0.383399209486166,45,151
256,60,0.0790513833992095,0.407114624505929,31,188
256,61,0.126482213438735,0.41501976284585,41,250
256,62,0.126482213438735,0.367588932806324,82,219
256,63,0.201581027667984,0.399209486166008,127,211
256,64,0.162055335968379,0.407114624505929,142,389
256,65,0.138339920948617,0.379446640316206,86,242
256,66,0.0948616600790514,0.407114624505929,34,210
256,67,0.122529644268775,0.371541501976285,74,238
256,68,0.110671936758893,0.347826086956522,76,230
256,69,0.173913043478261,0.426877470355731,109,309
256,70,0.158102766798419,0.387351778656126,92,242
256,71,0.110671936758893,0.411067193675889,40,332
256,72,0.1699604743083,0.442687747035573,169,366
256,73,0.154150197628458,0.446640316205534,131,323
256,74,0.150197628458498,0.430830039525692,55,208
256,75,0.181818181818182,0.442687747035573,114,340
256,76,0.217391304347826,0.407114624505929,209,373
256,77,0.162055335968379,0.391304347826087,160,381
256,78,0.189723320158103,0.438735177865613,105,271
256,79,0.201581027667984,0.399209486166008,184,312
256,80,0.177865612648221,0.422924901185771,129,270
256,81,0.1699604743083,0.454545454545455,99,298
256,82,0.142292490118577,0.450592885375494,55,299
256,83,0.134387351778656,0.387351778656126,56,247
256,84,0.173913043478261,0.41897233201581,166,272
256,85,0.177865612648221,0.395256916996047,75,201
256,86,0.201581027667984,0.442687747035573,94,312
256,87,0.1699604743083,0.403162055335968,68,229
256,88,0.213438735177866,0.407114624505929,152,347
256,89,0.150197628458498,0.438735177865613,93,330
256,90,0.126482213438735,0.391304347826087,75,233
256,91,0.201581027667984,0.403162055335968,130,282
256,92,0.221343873517787,0.434782608695652,243,365
256,93,0.142292490118577,0.41897233201581,155,344
256,94,0.173913043478261,0.446640316205534,69,370
256,95,0.118577075098814,0.411067193675889,41,180
256,96,0.0632411067193676,0.387351778656126,24,216
256,97,0.0711462450592885,0.383399209486166,26,224
256,98,0.126482213438735,0.383399209486166,65,229
256,99,0.201581027667984,0.391304347826087,87,233
256,100,0.158102766798419,0.343873517786561,108,275
512,1,0.108055009823183,0.400785854616896,82,489
512,2,0.153241650294695,0.406679764243615,264,521
512,3,0.0982318271119843,0.369351669941061,71,431
512,4,0.151277013752456,0.398821218074656,193,529
512,5,0.113948919449902,0.363457760314342,86,332
512,6,0.149312377210216,0.444007858546169,123,613
512,7,0.131630648330059,0.410609037328094,139,502
512,8,0.119842829076621,0.408644400785855,93,463
512,9,0.170923379174853,0.424361493123772,246,569
512,10,0.165029469548134,0.396856581532416,217,513
512,11,0.131630648330059,0.406679764243615,160,481
512,12,0.176817288801572,0.414538310412574,185,483
512,13,0.194499017681729,0.408644400785855,265,580
512,14,0.121807465618861,0.400785854616896,154,448
512,15,0.131630648330059,0.37524557956778,102,460
512,16,0.202357563850688,0.453831041257367,212,689
512,17,0.139489194499018,0.398821218074656,110,399
512,18,0.178781925343811,0.432220039292731,284,622
512,19,0.135559921414538,0.404715127701375,111,464
512,20,0.12573673870334,0.396856581532416,172,562
512,21,0.157170923379175,0.388998035363458,201,423
512,22,0.135559921414538,0.416502946954813,111,592
512,23,0.141453831041257,0.402750491159136,181,508
512,24,0.151277013752456,0.402750491159136,186,480
512,25,0.212180746561886,0.432220039292731,302,591
512,26,0.165029469548134,0.414538310412574,171,491
512,27,0.18664047151277,0.428290766208251,174,547
512,28,0.151277013752456,0.410609037328094,212,525
512,29,0.143418467583497,0.402750491159136,110,478
512,30,0.135559921414538,0.381139489194499,110,401
512,31,0.229862475442043,0.447937131630648,404,789
512,32,0.151277013752456,0.432220039292731,123,535
512,33,0.147347740667976,0.388998035363458,147,456
512,34,0.155206286836935,0.416502946954813,187,487
512,35,0.147347740667976,0.412573673870334,126,532
512,36,0.206286836935167,0.442043222003929,310,599
512,37,0.163064833005894,0.426326129666012,171,542
512,38,0.149312377210216,0.420432220039293,212,538
512,39,0.165029469548134,0.43614931237721,158,618
512,40,0.157170923379175,0.426326129666012,159,592
512,41,0.131630648330059,0.383104125736739,196,446
512,42,0.222003929273084,0.444007858546169,321,673
512,43,0.149312377210216,0.428290766208251,236,710
512,44,0.111984282907662,0.402750491159136,84,418
512,45,0.141453831041257,0.402750491159136,239,564
512,46,0.163064833005894,0.418467583497053,253,595
512,47,0.102161100196464,0.400785854616896,78,489
512,48,0.176817288801572,0.402750491159136,316,564
512,49,0.106090373280943,0.381139489194499,88,438
512,50,0.102161100196464,0.406679764243615,73,437
512,51,0.143418467583497,0.404715127701375,199,492
512,52,0.147347740667976,0.414538310412574,151,510
512,53,0.155206286836935,0.381139489194499,170,403
512,54,0.168958742632613,0.410609037328094,229,485
512,55,0.200392927308448,0.408644400785855,344,620
512,56,0.18860510805501,0.410609037328094,349,653
512,57,0.165029469548134,0.424361493123772,252,649
512,58,0.194499017681729,0.428290766208251,458,788
512,59,0.131630648330059,0.404715127701375,104,540
512,60,0.194499017681729,0.426326129666012,264,582
512,61,0.149312377210216,0.390962671905697,157,443
512,62,0.153241650294695,0.430255402750491,158,596
512,63,0.166994106090373,0.392927308447937,252,482
512,64,0.196463654223969,0.416502946954813,377,622
512,65,0.143418467583497,0.37328094302554,153,340
512,66,0.12770137524558,0.353634577603143,137,415
512,67,0.0923379174852652,0.383104125736739,74,506
512,68,0.153241650294695,0.381139489194499,151,545
512,69,0.170923379174853,0.432220039292731,198,621
512,70,0.18467583497053,0.430255402750491,293,611
512,71,0.198428290766208,0.428290766208251,255,567
512,72,0.117878192534381,0.379174852652259,121,499
512,73,0.143418467583497,0.365422396856582,198,471
512,74,0.166994106090373,0.383104125736739,171,370
512,75,0.178781925343811,0.418467583497053,151,447
512,76,0.159135559921415,0.37524557956778,240,449
512,77,0.153241650294695,0.428290766208251,167,639
512,78,0.155206286836935,0.418467583497053,198,603
512,79,0.18467583497053,0.418467583497053,257,736
512,80,0.180746561886051,0.432220039292731,233,552
512,81,0.12770137524558,0.408644400785855,168,578
512,82,0.147347740667976,0.381139489194499,232,591
512,83,0.141453831041257,0.408644400785855,147,557
512,84,0.157170923379175,0.416502946954813,136,478
512,85,0.18860510805501,0.402750491159136,340,600
512,86,0.147347740667976,0.406679764243615,217,547
512,87,0.194499017681729,0.400785854616896,251,491
512,88,0.141453831041257,0.422396856581532,162,606
512,89,0.172888015717092,0.434184675834971,259,536
512,90,0.194499017681729,0.416502946954813,282,564
512,91,0.108055009823183,0.406679764243615,122,506
512,92,0.159135559921415,0.43614931237721,225,636
512,93,0.161100196463654,0.455795677799607,216,628
512,94,0.157170923379175,0.428290766208251,224,631
512,95,0.1237721021611,0.385068762278978,162,611
512,96,0.151277013752456,0.37721021611002,204,428
512,97,0.135559921414538,0.432220039292731,103,560
512,98,0.168958742632613,0.422396856581532,310,599
512,99,0.220039292730845,0.44007858546169,401,613
512,100,0.129666011787819,0.428290766208251,101,486
1024,1,0.157688540646425,0.380999020568071,555,1089
1024,2,0.165523996082272,0.39177277179236,413,1188
1024,3,0.142997061704212,0.394711067580803,388,957
1024,4,0.169441723800196,0.410381978452498,525,1197
1024,5,0.145935357492654,0.407443682664055,365,1010
1024,6,0.124387855044074,0.416258570029383,247,1287
1024,7,0.143976493633692,0.396669931439765,309,957
1024,8,0.140058765915769,0.401567091087169,441,1085
1024,9,0.153770812928501,0.412340842311459,366,1162
1024,10,0.144955925563173,0.39177277179236,327,1096
1024,11,0.155729676787463,0.398628795298727,400,984
1024,12,0.127326150832517,0.414299706170421,228,1091
1024,13,0.169441723800196,0.407443682664055,606,1171
1024,14,0.159647404505387,0.418217433888345,502,1148
1024,15,0.158667972575906,0.400587659157689,432,1210
1024,16,0.133202742409403,0.397649363369246,282,939
1024,17,0.123408423114594,0.401567091087169,197,804
1024,18,0.167482859941234,0.449559255631734,558,1470
1024,19,0.157688540646425,0.416258570029383,391,1080
1024,20,0.203721841332027,0.42409402546523,687,1322
1024,21,0.167482859941234,0.417238001958864,518,1086
1024,22,0.15181194906954,0.407443682664055,469,1150
1024,23,0.178256611165524,0.438785504407444,423,1079
1024,24,0.15181194906954,0.410381978452498,416,1234
1024,25,0.168462291870715,0.411361410381978,422,1150
1024,26,0.142017629774731,0.405484818805093,267,1045
1024,27,0.147894221351616,0.418217433888345,375,1287
1024,28,0.121449559255632,0.370225269343781,252,833
1024,29,0.166503428011753,0.407443682664055,426,1251
1024,30,0.194906953966699,0.425073457394711,498,1157
1024,31,0.139079333986288,0.399608227228208,413,1021
1024,32,0.159647404505387,0.412340842311459,536,1193
1024,33,0.149853085210578,0.388834476003918,318,826
1024,34,0.11949069539667,0.398628795298727,303,1156
1024,35,0.16258570029383,0.388834476003918,355,1136
1024,36,0.181194906953967,0.430950048971596,612,1520
1024,37,0.158667972575906,0.435847208619001,454,1352
1024,38,0.138099902056807,0.419196865817826,331,1204
1024,39,0.20666013712047,0.415279138099902,710,1243
1024,40,0.144955925563173,0.414299706170421,295,876
1024,41,0.173359451518119,0.40254652301665,641,1153
1024,42,0.158667972575906,0.432908912830558,339,1121
1024,43,0.152791380999021,0.401567091087169,503,1197
1024,44,0.136141038197845,0.419196865817826,287,925
1024,45,0.147894221351616,0.400587659157689,323,1256
1024,46,0.170421155729677,0.393731635651322,425,1082
1024,47,0.16258570029383,0.419196865817826,388,1072
1024,48,0.16258570029383,0.422135161606268,596,1296
1024,49,0.175318315377081,0.409402546523017,464,1200
1024,50,0.154750244857982,0.411361410381978,413,1038
1024,51,0.154750244857982,0.396669931439765,491,1036
1024,52,0.143976493633692,0.39079333986288,474,1293
1024,53,0.172380019588639,0.412340842311459,332,1025
1024,54,0.131243878550441,0.405484818805093,239,1001
1024,55,0.146914789422135,0.409402546523017,336,1098
1024,56,0.152791380999021,0.407443682664055,266,1015
1024,57,0.152791380999021,0.399608227228208,348,1126
1024,58,0.189030362389814,0.41332027424094,694,1354
1024,59,0.153770812928501,0.405484818805093,315,952
1024,60,0.150832517140059,0.407443682664055,297,1068
1024,61,0.146914789422135,0.41332027424094,326,1035
1024,62,0.16356513222331,0.403525954946131,493,1114
1024,63,0.170421155729677,0.39177277179236,495,1038
1024,64,0.166503428011753,0.411361410381978,492,1151
1024,65,0.179236043095005,0.426052889324192,598,1315
1024,66,0.13026444662096,0.401567091087169,289,1049
1024,67,0.18511263467189,0.425073457394711,733,1388
1024,68,0.133202742409403,0.394711067580803,333,1168
1024,69,0.178256611165524,0.43486777668952,404,1474
1024,70,0.144955925563173,0.421155729676787,456,1219
1024,71,0.110675808031342,0.388834476003918,199,889
1024,72,0.14103819784525,0.403525954946131,291,1006
1024,73,0.181194906953967,0.428991185112635,482,1170
1024,74,0.120470127326151,0.411361410381978,311,960
1024,75,0.201762977473066,0.408423114593536,657,1232
1024,76,0.155729676787463,0.397649363369246,434,1113
1024,77,0.190009794319295,0.436826640548482,497,1258
1024,78,0.129285014691479,0.383937316356513,242,791
1024,79,0.166503428011753,0.431929480901077,394,1252
1024,80,0.179236043095005,0.421155729676787,534,1270
1024,81,0.166503428011753,0.376101860920666,518,994
1024,82,0.155729676787463,0.422135161606268,346,1096
1024,83,0.149853085210578,0.417238001958864,296,1080
1024,84,0.16356513222331,0.43486777668952,371,1186
1024,85,0.158667972575906,0.414299706170421,445,1157
1024,86,0.155729676787463,0.396669931439765,354,1002
1024,87,0.161606268364349,0.415279138099902,495,1053
1024,88,0.137120470127326,0.405484818805093,272,944
1024,89,0.178256611165524,0.418217433888345,524,1243
1024,90,0.160626836434868,0.420176297747307,380,1122
1024,91,0.159647404505387,0.407443682664055,311,1068
1024,92,0.173359451518119,0.425073457394711,502,1421
1024,93,0.142997061704212,0.403525954946131,321,1130
1024,94,0.190009794319295,0.428011753183154,709,1332
1024,95,0.164544564152791,0.39079333986288,347,875
1024,96,0.145935357492654,0.39079333986288,517,1085
1024,97,0.171400587659158,0.405484818805093,544,1174
1024,98,0.152791380999021,0.405484818805093,379,1109
1024,99,0.147894221351616,0.396669931439765,336,986
1024,100,0.166503428011753,0.399608227228208,500,1019
2048,1,0.149144254278729,0.419559902200489,848,2051
2048,2,0.167237163814181,0.4,719,1947
2048,3,0.135941320293399,0.407334963325183,682,2089
2048,4,0.142298288508557,0.41320293398533,755,2644
2048,5,0.144743276283619,0.411246943765281,794,2257
2048,6,0.169682151589242,0.419070904645477,1005,2453
2048,7,0.132029339853301,0.403422982885086,625,1959
2048,8,0.165281173594132,0.424449877750611,1034,2724
2048,9,0.163325183374083,0.433251833740831,980,2650
2048,10,0.19119804400978,0.43960880195599,1429,3028
2048,11,0.144254278728606,0.405867970660147,793,2100
2048,12,0.1559902200489,0.406845965770171,775,2181
2048,13,0.16919315403423,0.421026894865526,857,2294
2048,14,0.167237163814181,0.407334963325183,1019,2495
2048,15,0.158924205378973,0.400488997555012,770,2064
2048,16,0.170660146699266,0.415158924205379,924,2279
2048,17,0.150611246943765,0.391687041564792,843,2023
2048,18,0.187286063569682,0.425916870415648,1003,2425
2048,19,0.161369193154034,0.417114914425428,945,2401
2048,20,0.150122249388753,0.419559902200489,763,2169
2048,21,0.136430317848411,0.407823960880196,779,2417
2048,22,0.159902200488998,0.402933985330073,847,2350
2048,23,0.160880195599022,0.397066014669927,711,1828
2048,24,0.153056234718826,0.405867970660147,705,2207
2048,25,0.165281173594132,0.427383863080685,920,2240
2048,26,0.183374083129584,0.403422982885086,1079,2211
2048,27,0.150122249388753,0.406356968215159,778,2353
2048,28,0.171149144254279,0.425427872860636,909,2504
2048,29,0.175061124694377,0.406356968215159,831,2144
2048,30,0.154034229828851,0.424938875305623,706,2260
2048,31,0.183863080684597,0.422982885085575,1103,2447
2048,32,0.159413202933985,0.402444987775061,901,2301
2048,33,0.168215158924205,0.412224938875306,879,2377
2048,34,0.147677261613692,0.409779951100245,589,2004
2048,35,0.166748166259169,0.414180929095355,1128,2524
2048,36,0.150611246943765,0.417114914425428,966,2466
2048,37,0.179462102689487,0.405378973105134,984,2197
2048,38,0.155501222493888,0.413691931540342,845,2641
